kabupaten_kota,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,jumlah_penduduk,rainfall_intensity,is_rainy_season,elevation_slope_ratio,vegetation_moisture,population_density_proxy,extreme_rainfall,landcover_encoded,landcover_Built-Up,landcover_Built-up,landcover_Cropland,landcover_Grassland,landcover_Herbaceous Wetland,landcover_Mangroves,landcover_Permanent Water Bodies,landcover_Permanent water bodies,landcover_Tree Cover,landcover_Tree cover,landcover_Unknown
kota tangerang,ciledug,0.8075094450932311,0.5797376831329242,1.5071546009704135,-0.6688528627730048,Built-up,-1.3897570504044567,-0.6626821797279626,0.28797381200299726,2020,1,0,-6.2386,106.7059,0.27136282067765766,-0.5145458285489833,1,-0.5829168558239334,-1.3667841105258332,-0.035501297961512614,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,cipondoh,0.9769212349035208,1.0012165014831158,1.5071546009704135,-0.7390335643557133,Built-up,-1.4449493320258857,-0.6741383001952197,0.2711501516763413,2020,1,1,-6.1862,106.683,1.1414626522075098,-0.23109297916548682,1,-0.8062738132030288,-1.4272321171324311,0.8712999867104932,1,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,jatiuwung,0.7973366318773504,0.8902769892800888,1.5071546009704135,-0.6776647223407335,Built-up,-1.8368145315380313,-0.6357266021579461,0.2711501516763413,2020,1,0,-6.198,106.5753,-0.18746146005543213,-0.1384263333164437,1,-0.6281689077838327,-1.8407508827233643,-0.16903600160598442,1,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,karangtengah,0.8341370876543225,0.626483209830257,1.5071546009704135,-0.730214224431815,Built-up,-1.3842378222423137,-0.6465088331859526,0.2711501516763413,2020,1,1,-6.2101,106.7097,0.45805313134332865,-0.4902078615699493,1,-0.788645887052789,-1.3631658295056672,0.3832247638327255,1,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,karawaci,0.9509015293872032,0.9637479790557933,1.5071546009704135,-0.7024471423304494,Built-up,-1.7153915119708876,-0.6828988629054751,0.2711501516763413,2020,1,0,-6.1812,106.618,0.7367448055168202,-0.24214425175542084,1,-0.6808469519422522,-1.7126183074698358,0.299949828370017,1,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,larangan,0.8373794185597825,0.6150191397867465,1.5071546009704135,-0.6683142771287972,Built-up,-1.538776210782315,-0.6471827226252032,0.27200559203193403,2020,1,0,-6.2392,106.733,0.41310598238023005,-0.5071190948745475,1,-0.5914905579135705,-1.5261441054286045,0.010585583181226078,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,neglasari,0.9576293660160333,0.9972990100426707,1.5071546009704135,-0.7416890907959033,Built-up,-1.1137956422973119,-0.7031155460829874,0.2711501516763413,2020,1,0,-6.1429,106.6302,-0.0004378890171574499,-0.21284915111051436,1,-0.803612686257669,-1.077779639168263,0.22549755567413227,1,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,periuk,0.8587788025358187,0.927817612776867,1.5071546009704135,-0.7342910185442193,Built-up,-1.489103157323029,-0.6647038480457139,0.2711501516763413,2020,1,0,-6.1675,106.5943,0.21169846364699582,-0.17198888697982598,1,-0.7944777468245812,-1.4738257808609871,0.2847439858743913,1,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,pinang,0.7586313066934204,0.5723353066687709,1.5071546009704135,-0.6855938998804554,Built-up,-1.1413917831080265,-0.6626821797279626,0.2711501516763413,2020,1,0,-6.2153,106.6662,0.6635457772246083,-0.467099790927523,1,-0.6372472566556849,-1.10690067899861,0.1732095547388552,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,tangerang,0.8954171417675175,0.9186367432661311,1.5071546009704135,-0.6994175980817819,Built-up,-1.64364154586303,-0.6761599685129709,0.2711501516763413,2020,1,0,-6.1888,106.6406,0.4367567185004924,-0.2270257800250731,1,-0.6746030093790919,-1.6369036039109324,0.15589809178174144,1,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,ciputat,0.6309239981546111,0.20053412517379066,0.8589598611146254,-0.4956676567356064,Built-up,-0.9206226566223102,-0.6087710245879295,1.256617441319145,2020,1,1,-6.3082,106.7277,1.0653610335732657,-0.7758385828886388,1,-0.09206764234349724,-0.6989537483756986,-0.18229034921783163,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,ciputattimur,0.7146166646517998,0.3505043496423542,0.8589598611146254,-0.5186772323131391,Built-up,-1.3014493998101702,-0.5865326730926659,1.1987326439240396,2020,1,1,-6.2988,106.7556,0.4843376994406203,-0.6835752931179039,1,-0.18666679314087148,-1.1460692798673038,-0.2567422074905476,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,pamulang,0.6892454253165744,0.28337825397878075,0.8589598611146254,-0.3863946138108347,Built-up,-0.9813341664058822,-0.5946193463636709,1.240649221348082,2020,1,1,-6.3395,106.7391,2.1645612457662593,-0.737417175407503,1,0.21635368188079734,-0.7716817265527615,-0.1414811556866299,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,pondokaren,0.5562693290563927,0.2186555272970755,0.8589598611146254,-0.614014371694041,Built-up,-1.2296994337023126,-0.6303354866439428,1.1707882589746759,2020,1,1,-6.2664,106.7114,1.8539195771612131,-0.6673757420896866,1,-0.4331998619988983,-1.0678733758516632,0.2323763658353506,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,serpong,0.6749791693325502,0.26739585024935875,0.8589598611146254,-0.5093941103067289,Built-up,-0.8378342341901668,-0.6074232457094287,1.2711599273642218,2020,1,0,-6.3113,106.6807,0.43057527610542384,-0.7413808102738688,1,-0.1352654218587252,-0.6008133671531874,-0.27531406447892337,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,serpongutara,0.6429611516411319,0.36937079615001794,0.8589598611146254,-0.62912469115653,Built-up,-1.312487856134456,-0.6303354866439428,0.764454090068138,2020,1,0,-6.2536,106.663,0.15337789844134886,-0.5786004910348047,1,-0.4802432526465393,-1.2189957291551776,-0.1730242018934149,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,setu,0.7334221839034682,0.3794649458738636,0.8589598611146254,-0.422861350137386,Tree cover,-0.6998535301365945,-0.5097092770181186,1.2711599273642218,2020,1,0,-6.3637,107.0373,0.44032582958773203,-0.6693645986591877,1,-0.004224316610693055,-0.4415496478755977,-0.3383563228886669,0,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,balaraja,0.9230985418728833,1.313630435436137,-1.0941813847214665,-0.6763481796548928,Built-up,-1.2683340308373128,-0.6350527127186957,0.33587847191618897,2020,1,0,-6.2048,106.4427,-0.008801649336050231,0.18285590797995083,1,-0.6244474280223012,-1.2315922574738114,-0.10909990774475334,1,1,False,True,False,False,False,False,False,False,False,False,False
tangerang,cikupa,0.8552122385398129,1.1669047590930957,-1.0941813847214665,-0.6395223862322031,Built-up,-1.489103157323029,-0.6525738381392064,0.29310645413655373,2020,1,0,-6.218,106.5159,0.9050950453546878,0.10711719502916789,1,-0.49572980186605964,-1.471162778374174,0.0651677735757975,1,1,False,True,False,False,False,False,False,False,False,False,False
tangerang,cisauk,0.6651711183435335,0.40744016082280715,-1.0941813847214665,-0.44376146527510596,Tree cover,-0.6998535301365945,-0.5407081912236377,1.2711599273642218,2020,1,0,-6.3391,106.6302,-0.3602408377485488,-0.5575112588459777,1,-0.024330174679213716,-0.4415496478755977,-0.44068060546731797,0,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,cisoka,0.7716816885878973,1.0032112977380663,-1.0941813847214665,-0.6282046073476755,Tree cover,-0.8930265158115958,-0.5764243315039096,0.5163763869462521,2020,1,1,-6.2598,106.4167,-0.29409402895401504,0.0285184581168683,1,-0.5168780251072745,-0.8005993101266574,-0.29666775117612615,1,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,curug,0.7026605694379157,0.7741942674558644,-1.0941813847214665,-0.5979839684226975,Built-up,-1.6822761429980302,-0.6559432853354585,0.597072927157165,2020,1,1,-6.2426,106.5661,0.5554619131550093,-0.15445454457858895,1,-0.35946040147687763,-1.6443752467253725,-0.13114099781775612,1,1,False,True,False,False,False,False,False,False,False,False,False
tangerang,gunungkaler,0.9531711610210257,1.3613373097262171,-0.6877226369571106,-0.7667333232515533,Cropland,-1.2517763463508842,-0.7058111038399891,0.33587847191618897,2020,1,0,-6.0957,106.3742,-0.739491141771556,0.19606375998734302,1,-0.8886521747169394,-1.214013543444942,-0.0868445364597333,1,2,False,False,True,False,False,False,False,False,False,False,False
tangerang,jambe,0.6979186604886803,0.732976489416828,-1.9306307024891685,-0.5002157132866922,Tree cover,-0.4128536657051638,-0.5481209750553921,0.8328893185155556,2020,1,1,-6.3238,106.4992,-0.7449738124176167,-0.19847311268756107,1,-0.1745381273164278,-0.2101287495967775,-0.4815973535583811,1,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,jayanti,0.9530901027483889,1.3842414161234193,-1.0941813847214665,-0.6886982476908182,Tree cover,-0.9702957100815964,-0.6545955064569576,0.33587847191618897,2020,1,1,-6.2068,106.3983,-0.5828802673170186,0.2215686730777498,1,-0.6520649782296382,-0.9151754049541613,-0.2899920344793227,1,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,kelapadua,0.6570247619435651,0.6692631777075071,-1.0941813847214665,-0.6245167917560879,Built-up,-1.7319491964573164,-0.6532477275784568,0.5426098911844283,2020,1,1,-6.2426,106.6094,0.4580208803395283,-0.2233261589936808,1,-0.4470995813564456,-1.7036920926289905,-0.10047127242907057,1,1,False,True,False,False,False,False,False,False,False,False,False
tangerang,kemiri,0.99361923906664,1.144529393871905,-0.9615474775562554,-0.7901468380622416,Cropland,-1.1358725549458835,-0.69098553617648,0.33587847191618897,2020,1,0,-6.0878,106.4638,-0.6833313938205329,-0.09373841922272155,1,-0.9718204048841869,-1.0909625452428557,0.23876692850473344,1,2,False,False,True,False,False,False,False,False,False,False,False
tangerang,kosambi,1.1043853686244203,0.6943783835680277,-1.3466136596488036,-0.8053319610864261,Built-up,-1.7153915119708876,-0.7125499982324933,0.2711501516763413,2020,1,0,-6.0809,106.685,-0.14236380640793186,-0.6957216796908305,1,-1.0206866595603628,-1.7126183074698358,1.6637520283538596,1,1,False,True,False,False,False,False,False,False,False,False,False
